timestep,latent-rmse_1,rmse_1,latent-mae_1,mae_1,time_1,latent-rmse_2,rmse_2,latent-mae_2,mae_2,time_2,latent-rmse_3,rmse_3,latent-mae_3,mae_3,time_3,latent-rmse_4,rmse_4,latent-mae_4,mae_4,time_4,latent-rmse_5,rmse_5,latent-mae_5,mae_5,time_5,latent-rmse_6,rmse_6,latent-mae_6,mae_6,time_6,latent-rmse_7,rmse_7,latent-mae_7,mae_7,time_7,latent-rmse_8,rmse_8,latent-mae_8,mae_8,time_8,latent-rmse_9,rmse_9,latent-mae_9,mae_9,time_9
10245000,0.01978413760662079,0.4603259861469269,0.001542401034384966,0.30318036675453186,159.92704196833074,0.01995813474059105,0.4603803753852844,0.0016339001012966037,0.3032378554344177,151.4009169768542,0.01985105127096176,0.46030712127685547,0.0016102532390505075,0.3031388521194458,152.82387495972216,0.019895603880286217,0.4603866636753082,0.00165638979524374,0.3031860589981079,160.55629216134548,0.019961923360824585,0.46045342087745667,0.001626875950023532,0.30322882533073425,152.25958288647234,0.019880305975675583,0.4604116976261139,0.0015973380068317056,0.30317720770835876,151.8988749012351,0.020040396600961685,0.46033188700675964,0.0016069130506366491,0.3031606078147888,159.20879202894866,0.01983332820236683,0.46043750643730164,0.001602315460331738,0.3033055067062378,152.20462484285235,0.019869938492774963,0.46040454506874084,0.0014911529142409563,0.3031781017780304,152.065958827734
10250000,0.019958170130848885,0.4603804349899292,0.0015006400644779205,0.3032379150390625,209.02520790696144,0.019851142540574074,0.46030721068382263,0.0016089986311271787,0.3031388819217682,151.75399999134243,0.019895371049642563,0.460386723279953,0.0015606903471052647,0.3031860589981079,152.50054094940424,0.019961893558502197,0.46045348048210144,0.0016545674297958612,0.30322885513305664,152.98387501388788,0.01988035999238491,0.46041178703308105,0.0015495799016207457,0.30317726731300354,175.68866699002683,0.020040281116962433,0.4603319466114044,0.0014624835457652807,0.3031606376171112,184.80058410204947,0.019833285361528397,0.4604375958442688,0.00161784328520298,0.30330556631088257,169.75258383899927,0.019869985058903694,0.460404634475708,0.001638417481444776,0.30317816138267517,160.26595793664455,0.01982042007148266,0.4602789580821991,0.0015651369467377663,0.3030698597431183,161.64754098281264
10255000,0.019850999116897583,0.4603070318698883,0.0015889931237325072,0.303138792514801,161.16533312015235,0.019895805045962334,0.46038660407066345,0.0016892136773094535,0.30318599939346313,156.18291683495045,0.019961968064308167,0.4604533314704895,0.001682399190030992,0.3032287657260895,162.0820420794189,0.019880283623933792,0.4604116380214691,0.001524121267721057,0.3031771779060364,152.09037507884204,0.02004050463438034,0.46033182740211487,0.0015658272895962,0.30316054821014404,184.02670905925333,0.019833380356431007,0.46043744683265686,0.0016007873928174376,0.3033054769039154,170.98720790818334,0.01986991986632347,0.46040451526641846,0.0016393959522247314,0.303178071975708,209.52745783142745,0.0198209285736084,0.46027880907058716,0.0016154564218595624,0.3030698001384735,184.50437486171722,0.01996932551264763,0.4602915644645691,0.0015583758940920234,0.30310606956481934,168.2655829936266
10260000,0.019896386191248894,0.4603864550590515,0.00158406188711524,0.30318593978881836,151.646374957636,0.01996215060353279,0.46045321226119995,0.0016171340830624104,0.3032286763191223,148.79866712726653,0.019880304113030434,0.4604114592075348,0.0015824476722627878,0.3031770884990692,155.27708386071026,0.02004084922373295,0.46033167839050293,0.0016330298967659473,0.3031604588031769,161.73704084940255,0.01983358897268772,0.4604372978210449,0.0015824079746380448,0.30330535769462585,151.97083400562406,0.019869951531291008,0.4604043662548065,0.0015242386143654585,0.30317801237106323,162.84770797938108,0.019821591675281525,0.4602786600589752,0.0016511138528585434,0.30306974053382874,156.70449985191226,0.01996949315071106,0.46029138565063477,0.0016079323831945658,0.30310600996017456,151.5249579679221,0.01996709406375885,0.46015745401382446,0.0015532735269516706,0.303053081035614,181.72537512145936
10265000,0.019962618127465248,0.4604540467262268,0.0016414771089330316,0.3032292127609253,155.4002498742193,0.01988174021244049,0.4604123532772064,0.0016338105779141188,0.3031776249408722,153.47558399662375,0.020040353760123253,0.4603325128555298,0.0015608365647494793,0.30316096544265747,153.33870891481638,0.019833924248814583,0.46043816208839417,0.001639172900468111,0.3033059239387512,167.580041103065,0.019871322438120842,0.460405170917511,0.001594291185028851,0.30317848920822144,154.58354214206338,0.019819244742393494,0.4602794945240021,0.0017274301499128342,0.3030702471733093,154.6770418062806,0.019970061257481575,0.460292249917984,0.0018081909511238337,0.30310651659965515,150.50291595980525,0.01996612921357155,0.4601583182811737,0.0016325126634910703,0.3030535876750946,161.90858301706612,0.019909273833036423,0.4602293372154236,0.001633519190363586,0.303172767162323,157.42512489669025
10270000,0.019880402833223343,0.46041181683540344,0.0015718684298917651,0.3031772971153259,148.49391696043313,0.020040228962898254,0.4603319764137268,0.0015442630974575877,0.3031606674194336,155.1955828908831,0.0198332741856575,0.4604376554489136,0.001655871164985001,0.30330559611320496,147.82070904038846,0.019870026037096977,0.46040472388267517,0.0016125343972817063,0.30317816138267517,159.20666721649468,0.01982027292251587,0.4602789878845215,0.0017144891899079084,0.30306991934776306,151.3842500280589,0.019969267770648003,0.4602917432785034,0.0017022627871483564,0.3031061887741089,151.27979102544487,0.01996629498898983,0.4601578116416931,0.0016434468561783433,0.3030532896518707,154.03608419001102,0.01990935020148754,0.4602288007736206,0.0016683049034327269,0.30317243933677673,197.2411668393761,0.01986532472074032,0.46030130982398987,0.0016335143009200692,0.30314168334007263,161.04437480680645
10275000,0.0200406014919281,0.4603317677974701,0.0015452798688784242,0.30316054821014404,147.20579190179706,0.019833434373140335,0.4604374170303345,0.0015636652242392302,0.3033054769039154,153.7303749937564,0.01986991986632347,0.46040448546409607,0.0014712868724018335,0.3031780421733856,156.8951669614762,0.019821126013994217,0.46027877926826477,0.0016224801074713469,0.3030698001384735,151.31416684016585,0.019969366490840912,0.4602915048599243,0.0016397482249885798,0.30310603976249695,152.6664171833545,0.019966788589954376,0.460157573223114,0.0015577513258904219,0.3030531406402588,172.92633303441107,0.019909808412194252,0.4602285921573639,0.0016030948609113693,0.3031723201274872,149.67591711319983,0.019865525886416435,0.46030110120773315,0.0015832486096769571,0.3031415343284607,147.70154212601483,0.01979234628379345,0.46029603481292725,0.0016512947622686625,0.3030785620212555,149.61620816029608
10280000,0.019833365455269814,0.4604378342628479,0.0015466776676476002,0.3033057153224945,149.35466600582004,0.01987038552761078,0.4604049026966095,0.0015532027464359999,0.3031783401966095,151.3886251486838,0.01981966942548752,0.4602791965007782,0.0016905191587284207,0.303070068359375,152.94195781461895,0.01996941864490509,0.46029195189476013,0.0016095750033855438,0.3031063377857208,160.4097499512136,0.01996604911983013,0.46015802025794983,0.0016514554154127836,0.3030534088611603,159.40966689959168,0.019909141585230827,0.4602290093898773,0.0015721707604825497,0.30317258834838867,151.52166597545147,0.019865375012159348,0.4603015184402466,0.0014354619197547436,0.3031418025493622,161.54316696338356,0.019791919738054276,0.46029648184776306,0.0016097348416224122,0.303078830242157,159.75995897315443,0.020005710422992706,0.4602653384208679,0.001539324875921011,0.30309441685676575,155.19041707739234
10285000,0.019870061427354813,0.46040472388267517,0.0015657594194635749,0.30317822098731995,161.5277079399675,0.01982017420232296,0.46027901768684387,0.0016683695139363408,0.30306991934776306,163.51720900274813,0.0199692752212286,0.4602917432785034,0.0015712128952145576,0.3031062185764313,164.6589580923319,0.01996624656021595,0.4601578116416931,0.0016192784532904625,0.3030532896518707,159.08966585993767,0.01990930736064911,0.460228830575943,0.0015627851244062185,0.3031724691390991,154.5244159642607,0.01986531727015972,0.46030133962631226,0.0015388855244964361,0.30314168334007263,150.6437079515308,0.01979197934269905,0.46029630303382874,0.0016034578438848257,0.3030787408351898,155.00995889306068,0.02000568062067032,0.4602651596069336,0.001616941997781396,0.3030942976474762,179.8940422013402,0.01991483010351658,0.460145503282547,0.0015665902756154537,0.3030645549297333,162.94020880013704
10290000,0.019821058958768845,0.46027877926826477,0.001563065336085856,0.3030698001384735,169.0515410155058,0.019969351589679718,0.4602915346622467,0.0016644358402118087,0.30310603976249695,164.07029191032052,0.019966747611761093,0.460157573223114,0.001539772842079401,0.3030531406402588,158.2871249411255,0.019909769296646118,0.4602285921573639,0.001669831806793809,0.3031723201274872,155.30637511983514,0.019865503534674644,0.46030110120773315,0.0014682648470625281,0.3031415343284607,147.27483387105167,0.019792314618825912,0.46029606461524963,0.0015703244134783745,0.3030785620212555,146.83637488633394,0.020005902275443077,0.4602648913860321,0.0016097232000902295,0.30309414863586426,153.26491580344737,0.019915057346224785,0.4601452648639679,0.0016076818574219942,0.30306437611579895,161.1884580925107,0.019941171631217003,0.46024656295776367,0.0015912550734356046,0.3031013309955597,159.12383398972452
10295000,0.019970392808318138,0.4602923095226288,0.0016250676708295941,0.3031065762042999,150.30870796181262,0.01996626891195774,0.46015840768814087,0.001575530506670475,0.303053617477417,149.8086249921471,0.019909434020519257,0.46022942662239075,0.001696683932095766,0.30317285656929016,162.28366689756513,0.019866157323122025,0.46030193567276,0.0015457766130566597,0.3031420409679413,150.73983394540846,0.019792446866631508,0.4602968692779541,0.001675266306847334,0.3030790686607361,148.22104200720787,0.02000642567873001,0.46026572585105896,0.0017341524362564087,0.30309465527534485,159.76833296008408,0.019915565848350525,0.46014609932899475,0.0016977926716208458,0.30306491255760193,150.98229190334678,0.01994231902062893,0.46024736762046814,0.0017576601821929216,0.3031018376350403,154.51987483538687,0.019771365448832512,0.46021169424057007,0.0017389294225722551,0.3032170832157135,152.41529187187552
10300000,0.019966335967183113,0.4601577818393707,0.0017084091668948531,0.3030532896518707,149.21287493780255,0.019909387454390526,0.4602287709712982,0.001587631180882454,0.30317243933677673,148.11195898801088,0.019865334033966064,0.4603012800216675,0.0015471081715077162,0.30314168334007263,150.41449991986156,0.01979203149676323,0.4602962136268616,0.0016254624351859093,0.30307868123054504,151.05150011368096,0.020005706697702408,0.4602651000022888,0.0016202027909457684,0.3030942678451538,151.3725828845054,0.019914856180548668,0.4601454436779022,0.0017013560282066464,0.3030645251274109,159.7271249629557,0.019941110163927078,0.4602467715740204,0.0016850484535098076,0.30310145020484924,150.6838749628514,0.01977052353322506,0.46021103858947754,0.0015510697849094868,0.30321669578552246,150.5855000577867,0.02003740333020687,0.4603486955165863,0.0015550344251096249,0.30321022868156433,148.86895916424692
